id_str,from_user,text,created_at,time,user_location
"1,31920113654551E+018",valadedreher,"O suficiente pra contribuir pra caralho com o aquecimento global, quero mais é que a Petrobrás de foda e o Brasil cresça investindo em energia renovável, não esse lixo tóxico cheio de bosta que é petróleo, usa como lubrificante e enfia o barril no popô https://t.co/xmRe4cxBfd",Thu Oct 22 08:57:15 +0000 2020,22/10/2020 09:57:15,"Rio de Janeiro, Brasil"
"1,31920061125513E+018",KenjiKakuda,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:55:09 +0000 2020,22/10/2020 09:55:09,"Rio de Janeiro, Brasil"
"1,31920056231182E+018",biologia_bio,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:54:58 +0000 2020,22/10/2020 09:54:58,default
"1,31920037157585E+018",sandirrc,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:54:12 +0000 2020,22/10/2020 09:54:12,Brasilia
"1,31919959819228E+018",moemaesmeraldo,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:51:08 +0000 2020,22/10/2020 09:51:08,Rio de Janeiro-RJ
"1,31919866503093E+018",Troyeshenry,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:47:25 +0000 2020,22/10/2020 09:47:25,RJ/MG
"1,31919842162712E+018",cansiglieri,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:46:27 +0000 2020,22/10/2020 09:46:27,default
"1,31919655467949E+018",_evangelista2,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:39:02 +0000 2020,22/10/2020 09:39:02,"Goiânia, Brasil"
"1,31919605967614E+018",Rayssa_Snow,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:37:04 +0000 2020,22/10/2020 09:37:04,default
"1,31919578578807E+018",JoselsmLuiz,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:35:59 +0000 2020,22/10/2020 09:35:59,Porto Alegre / RS
"1,31919466626124E+018",AnaLuBasilio,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:31:32 +0000 2020,22/10/2020 09:31:32,São Paulo
"1,31919412158054E+018",josilota,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:29:22 +0000 2020,22/10/2020 09:29:22,Recôncavo Ba
"1,31919149300184E+018",iasMedeiros13,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:18:55 +0000 2020,22/10/2020 09:18:55,"Rio de Janeiro, Brasil"
"1,3191908829529E+018",taygetis,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:16:30 +0000 2020,22/10/2020 09:16:30,"Pelotas, Rio Grande do Sul"
"1,31919061152271E+018",Niffi59,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:15:25 +0000 2020,22/10/2020 09:15:25,default
"1,31919047721269E+018",leo_smata,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:14:53 +0000 2020,22/10/2020 09:14:53,"São Paulo, Brasil"
"1,31918876870064E+018",CesarRochaKoro,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:08:06 +0000 2020,22/10/2020 09:08:06,default
"1,31918862062076E+018",danipunkgrl,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 08:07:31 +0000 2020,22/10/2020 09:07:31,São Paulo
"1,31918825870262E+018",Modestii,"RT @safbf: A solução não é tecnocracia, pois a tecnocracia também pode produzir por interesse de mercado. A solução é politizar sim o aquecimento global, a questão ambiental, para o lado da vida e natureza acima do lucro.
Prefiro ""partidarizar"" pro lado do ecossocialismo ou bárbarie.+",Thu Oct 22 08:06:04 +0000 2020,22/10/2020 09:06:04,Brasil
"1,31918529194986E+018",brendamonaretto,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:54:17 +0000 2020,22/10/2020 08:54:17,Caxias do Sul - RS
"1,3191852339258E+018",suskkkkk,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:54:03 +0000 2020,22/10/2020 08:54:03,default
"1,31918521116753E+018",kamramaroon,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:53:58 +0000 2020,22/10/2020 08:53:58,"Rio de Janeiro, Brasil"
"1,31918500570957E+018",diogorosanelli,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:53:09 +0000 2020,22/10/2020 08:53:09,Caçapava / SP / Brasil
"1,31918491537689E+018",Zulianbela,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:52:47 +0000 2020,22/10/2020 08:52:47,default
"1,31918488875977E+018",LustosaRaissa,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:52:41 +0000 2020,22/10/2020 08:52:41,default
"1,31918462632217E+018",allansanfer,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:51:38 +0000 2020,22/10/2020 08:51:38,default
"1,31918442065022E+018",thereyveha,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:50:49 +0000 2020,22/10/2020 08:50:49,"Porto Velho, Brasil"
"1,3191841830975E+018",xricardofox,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:49:53 +0000 2020,22/10/2020 08:49:53,default
"1,31918333042899E+018",gabrielabia,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:46:29 +0000 2020,22/10/2020 08:46:29,São Paulo - Brasil
"1,31918313610696E+018",valentinaytak,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:45:43 +0000 2020,22/10/2020 08:45:43,Cuba
"1,31918264289448E+018",lucasphysics,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:43:45 +0000 2020,22/10/2020 08:43:45,"London, England"
"1,31918254441649E+018",RBSampaio,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:43:22 +0000 2020,22/10/2020 08:43:22,default
"1,31918071266746E+018",belvbb,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:36:05 +0000 2020,22/10/2020 08:36:05,default
"1,31917915915599E+018",Deiahh_,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:29:55 +0000 2020,22/10/2020 08:29:55,Brasil
"1,31917832795397E+018",jcemelanda,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:26:37 +0000 2020,22/10/2020 08:26:37,Dinamarca
"1,31917746425447E+018",every_air,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:23:11 +0000 2020,22/10/2020 08:23:11,default
"1,31917707009483E+018",Peudro07,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:21:37 +0000 2020,22/10/2020 08:21:37,default
"1,31917696632773E+018",macaquinho_bot,"RT @arthur_bio_br: Há tanta ignorância no mundo sobre assuntos tão básicos e tão importantes para a segurança e a qualidade de vida humanas... Do aquecimento global às pandemias, da nutrição correta aos princípios de organização político-econômica adequados ao macaco falante... É assustador. ??",Thu Oct 22 07:21:12 +0000 2020,22/10/2020 08:21:12,default
"1,31917675761499E+018",arthur_bio_br,"Há tanta ignorância no mundo sobre assuntos tão básicos e tão importantes para a segurança e a qualidade de vida humanas... Do aquecimento global às pandemias, da nutrição correta aos princípios de organização político-econômica adequados ao macaco falante... É assustador. ??",Thu Oct 22 07:20:22 +0000 2020,22/10/2020 08:20:22,"Osório, Brasil"
"1,31917624119542E+018",skywnatural,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 07:18:19 +0000 2020,22/10/2020 08:18:19,cardiff
"1,31917132809254E+018",mara_lobo,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 06:58:48 +0000 2020,22/10/2020 07:58:48,"Niterói, Brasil"
"1,31917050858426E+018",neededatz,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 06:55:32 +0000 2020,22/10/2020 07:55:32,searching...
"1,31916918138065E+018",AddSantz,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 06:50:16 +0000 2020,22/10/2020 07:50:16,"Rio de Janeiro, Brasil"
"1,3191688348012E+018",BrunaSOlio,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 06:48:53 +0000 2020,22/10/2020 07:48:53,Araraquara Brasil 
"1,31916708534017E+018",ffbohn,"@moligabue Se a terra é plana pq a gente não chama o aquecimento global de ""a chapa tá esquentando""",Thu Oct 22 06:41:56 +0000 2020,22/10/2020 07:41:56,Mato
"1,31916695743906E+018",sbbuche,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 06:41:26 +0000 2020,22/10/2020 07:41:26,default
"1,31916655167798E+018",li_lira_,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 06:39:49 +0000 2020,22/10/2020 07:39:49,default
"1,31916487262674E+018",pdrhrmclcc,"Pensava “puts um dia vou nisso aí” tinha toda aquela pegada ecológica e aquela vibe de começo dos anos '10 de uma certa utopia de futuro, reciclagem, falar de aquecimento global era cool, brasil no topo, orkut ainda existia e a gente trocava música pelo bluetooth no motorola v3",Thu Oct 22 06:33:09 +0000 2020,22/10/2020 07:33:09,default
"1,31916481760163E+018",EduardoESV,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 06:32:56 +0000 2020,22/10/2020 07:32:56,default
"1,3191640109993E+018",e_pistolito,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 06:29:43 +0000 2020,22/10/2020 07:29:43,404 gender not found
"1,31916265827749E+018",clecyrampi,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 06:24:21 +0000 2020,22/10/2020 07:24:21,default
"1,31916246619518E+018",lucs_028,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 06:23:35 +0000 2020,22/10/2020 07:23:35,Brasil
"1,31916187484436E+018",josafagouveia,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 06:21:14 +0000 2020,22/10/2020 07:21:14,"São Paulo, Brasil"
"1,31916157805961E+018",mendigotica81,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 06:20:03 +0000 2020,22/10/2020 07:20:03,Casa do Caralho
"1,31915888921725E+018",gandhiindira,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 06:09:22 +0000 2020,22/10/2020 07:09:22,Belém/Pa
"1,31915870242372E+018",briennetreta,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 06:08:38 +0000 2020,22/10/2020 07:08:38,vênus virando ali na esquina
"1,31915736049406E+018",AlucardPrince_,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 06:03:18 +0000 2020,22/10/2020 07:03:18,default
"1,31915716452357E+018",itsholminha,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 06:02:31 +0000 2020,22/10/2020 07:02:31,default
"1,31915382366403E+018",remowascamorra,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:49:14 +0000 2020,22/10/2020 06:49:14,Chicago/Outfit
"1,31915277138441E+018",HobbitUzucrack,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:45:04 +0000 2020,22/10/2020 06:45:04,"Porto Alegre, Brasil"
"1,31915220039704E+018",ptvnzm,vida   ar   respiração   pulmão   amor da minha vida   oxigênio   luz do sol   paixão   paz   fim de tarde   flor do campo   aquecimento global    atmosfera     mulher   esposa    cônjuge   laço   aliança    sentimento    coração     rim    perfeição    minha vida² https://t.co/F1VKED2pXz,Thu Oct 22 05:42:47 +0000 2020,22/10/2020 06:42:47,default
"1,31915078235323E+018",NetoBeijamim,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:37:09 +0000 2020,22/10/2020 06:37:09,default
"1,31915064872678E+018",wiserafa,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:36:37 +0000 2020,22/10/2020 06:36:37,Planeta de Edin
"1,319149896944E+018",TatiStaniz,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:33:38 +0000 2020,22/10/2020 06:33:38,"Rio, Brasil"
"1,31914988643308E+018",Qu1nz3,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:33:36 +0000 2020,22/10/2020 06:33:36,default
"1,31914946829037E+018",Luciportobelo,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:31:56 +0000 2020,22/10/2020 06:31:56,default
"1,31914782675719E+018",amilcarmpf,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:25:25 +0000 2020,22/10/2020 06:25:25,"Belém, Brasil"
"1,31914740436562E+018",Diegorfelix,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:23:44 +0000 2020,22/10/2020 06:23:44,São Paulo
"1,31914704835306E+018",Danninger27,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:22:19 +0000 2020,22/10/2020 06:22:19,"Joinville, Brasil"
"1,31914697330864E+018",csr_cunha,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:22:01 +0000 2020,22/10/2020 06:22:01,default
"1,31914673882602E+018",lucenavic14,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:21:05 +0000 2020,22/10/2020 06:21:05,default
"1,31914614072664E+018",Claudio_Reges,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:18:43 +0000 2020,22/10/2020 06:18:43,"Caucaia, Brasil"
"1,31914511638528E+018",Ingvarthorson,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:14:38 +0000 2020,22/10/2020 06:14:38,Brazil
"1,319145073356E+018",BlazinGrimoire,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:14:28 +0000 2020,22/10/2020 06:14:28,default
"1,31914456070298E+018",SoUmaDenise,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:12:26 +0000 2020,22/10/2020 06:12:26,"São Paulo, Brasil"
"1,31914447935435E+018",_sh286,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:12:07 +0000 2020,22/10/2020 06:12:07,"Vancouver, Canada"
"1,31914310309427E+018",GadanhaAna,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:06:38 +0000 2020,22/10/2020 06:06:38,"Fortaleza, Brasil"
"1,31914183412856E+018",marilanenutri,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 05:01:36 +0000 2020,22/10/2020 06:01:36,default
"1,31914085217066E+018",byyfab,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 04:57:42 +0000 2020,22/10/2020 05:57:42,Sampa
"1,31914048743398E+018",RaquelMouro6,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 04:56:15 +0000 2020,22/10/2020 05:56:15,default
"1,31914038455194E+018",osmagna,"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.",Thu Oct 22 04:55:50 +0000 2020,22/10/2020 05:55:50,default
"1,31914029424855E+018",C_4_R_0,"Video mantido na https://t.co/IWD47150aE

Como impedir o aquecimento global ? (Visão Libertária)
http://127.0.0.1:43110/15GACn5cumjT2RsN7NjfnUYuM2a96xN5aD/?Video=1603342294_16SeYeZzHVMcsx9ahpG9PGVd6TfPtxjGV9 https://t.co/ULrXVSIR2F",Thu Oct 22 04:55:29 +0000 2020,22/10/2020 05:55:29,default
